DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2335,WOMEN'S MISSES'AND JUNIORS' DRESSES
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2337,WOMEN'S MISSES'AND JUNIORS' SUITS SKIRTSAND COATS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2339,WOMEN'S MISSES'AND JUNIORS' OUTERWEAR NOT ELSEWHERE CLASSIFIE
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2341,WOMEN'S MISSES' CHILDREN'SAND INFANTS' UNDERWEARAND NIGHTWEA
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2342,BRASSIERES GIRDLESANDALLIED GARMENTS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2353,HATS CAPSAND MILLINERY
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2361,GIRLS' CHILDREN'SAND INFANTS' DRESSES BLOUSESAND SHIRTS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2369,GIRLS' CHILDREN'SAND INFANTS' OUTERWEAR NOT ELSEWHERE CLASSIF
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2371,FUR GOODS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2381,DRESSAND WORK GLOVES EXCEPT KNITANDALL-LEATHER
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2384,ROBESAND DRESSING GOWNS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2385,WATERPROOF OUTERWEAR
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2386,LEATHERAND SHEEP-LINED CLOTHING
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2387,APPAREL BELTS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2389,APPARELANDACCESSORIES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2391,CURTAINSAND DRAPERIES
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2392,HOUSEFURNISHINGS EXCEPT CURTAINSAND DRAPERIES
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2393,TEXTILE BAGS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2394,CANVASAND RELATED PRODUCTS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2395,PLEATING DECORATIVEAND NOVELTY STITCHINGAND TUCKING FOR THE T
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2396,AUTOMOTIVE TRIMMINGSAPPAREL FINDINGSAND RELATED PRODUCTS
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2397,SCHIFFLI MACHINE EMBROIDERIES
DIVISION D. MANUFACTURING,23 APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIAL,2399,FABRICATED TEXTILE PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2411,LOGGING
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2421,SAWMILLSAND PLANING MILLS GENERAL
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2426,HARDWOOD DIMENSIONAND FLOORING MILLS
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2429,SPECIAL PRODUCT SAWMILLS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2431,MILLWORK
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2434,WOOD KITCHEN CABINETS
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2435,HARDWOOD VENEERAND PLYWOOD
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2436,SOFTWOOD VENEERAND PLYWOOD
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2439,STRUCTURAL WOOD MEMBERS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2441,NAILEDAND LOCK CORNER WOOD BOXESAND SHOOK
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2448,WOOD PALLETSAND SKIDS
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2449,WOOD CONTAINERS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2451,MOBILE HOMES
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2452,PREFABRICATED WOOD BUILDINGSAND COMPONENTS
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2491,WOOD PRESERVING
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2493,RECONSTITUTED WOOD PRODUCTS
DIVISION D. MANUFACTURING,24 LUMBER AND WOOD PRODUCTS EXCEPT FURNITURE,2499,WOOD PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2511,WOOD HOUSEHOLD FURNITURE EXCEPT UPHOLSTERED
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2512,WOOD HOUSEHOLD FURNITURE UPHOLSTERED
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2514,METAL HOUSEHOLD FURNITURE
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2515,MATTRESSES FOUNDATIONSAND CONVERTIBLE BEDS
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2517,WOOD TELEVISION RADIO PHONOGRAPHAND SEWING MACHINE CABINETS
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2519,HOUSEHOLD FURNITURE NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2521,WOOD OFFICE FURNITURE
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2522,OFFICE FURNITURE EXCEPT WOOD
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2531,PUBLIC BUILDINGAND RELATED FURNITURE
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2541,WOOD OFFICEAND STORE FIXTURES PARTITIONS SHELVINGAND LOCKERS
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2542,OFFICEAND STORE FIXTURES PARTITIONS SHELVINGAND LOCKERS EXC
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2591,DRAPERY HARDWAREAND WINDOW BLINDSAND SHADES
DIVISION D. MANUFACTURING,25 FURNITURE AND FIXTURES,2599,FURNITUREAND FIXTURES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2611,PULP MILLS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2621,PAPER MILLS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2631,PAPERBOARD MILLS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2652,SETUP PAPERBOARD BOXES
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2653,CORRUGATEDAND SOLID FIBER BOXES
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2655,FIBER CANS TUBES DRUMSAND SIMILAR PRODUCTS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2656,SANITARY FOOD CONTAINERS EXCEPT FOLDING
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2657,FOLDING PAPERBOARD BOXES INCLUDING SANITARY
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2671,PACKAGING PAPERAND PLASTICS FILM COATEDAND LAMINATED
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2672,COATEDAND LAMINATED PAPER NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2673,PLASTICS FOILAND COATED PAPER BAGS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2674,UNCOATED PAPERAND MULTIWALL BAGS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2675,DIE-CUT PAPERAND PAPERBOARDAND CARDBOARD
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2676,SANITARY PAPER PRODUCTS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2677,ENVELOPES
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2678,STATIONERY TABLETSAND RELATED PRODUCTS
DIVISION D. MANUFACTURING,26 PAPER AND ALLIED PRODUCTS,2679,CONVERTED PAPERAND PAPERBOARD PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2711,NEWSPAPERS: PUBLISHING OR PUBLISHINGAND PRINTING
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2721,PERIODICALS: PUBLISHING OR PUBLISHINGAND PRINTING
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2731,BOOKS: PUBLISHING OR PUBLISHINGAND PRINTING
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2732,BOOK PRINTING
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2741,MISCELLANEOUS PUBLISHING
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2752,COMMERCIAL PRINTING LITHOGRAPHIC
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2754,COMMERCIAL PRINTING GRAVURE
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2759,COMMERCIAL PRINTING NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2761,MANIFOLD BUSINESS FORMS
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2771,GREETING CARDS
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2782,BLANKBOOKS LOOSELEAF BINDERSAND DEVICES
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2789,BOOKBINDINGAND RELATED WORK
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2791,TYPESETTING
DIVISION D. MANUFACTURING,27 PRINTING PUBLISHING AND ALLIED INDUSTRIES,2796,PLATEMAKINGAND RELATED SERVICES
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2812,ALKALIESAND CHLORINE
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2813,INDUSTRIAL GASES
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2816,INORGANIC PIGMENTS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2819,INDUSTRIAL INORGANIC CHEMICALS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2821,PLASTICS MATERIALS SYNTHETIC RESINSAND NONVULCANIZABLE ELASTOM
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2822,SYNTHETIC RUBBER (VULCANIZABLE ELASTOMERS)
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2823,CELLULOSIC MANMADE FIBERS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2824,MANMADE ORGANIC FIBERS EXCEPT CELLULOSIC
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2833,MEDICINAL CHEMICALSAND BOTANICAL PRODUCTS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2834,PHARMACEUTICAL PREPARATIONS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2835,IN VITROAND IN VIVO DIAGNOSTIC SUBSTANCES
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2836,BIOLOGICAL PRODUCTS EXCEPT DIAGNOSTIC SUBSTANCES
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2841,SOAPAND OTHER DETERGENTS EXCEPT SPECIALTY CLEANERS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2842,SPECIALTY CLEANING POLISHINGAND SANITATION PREPARATIONS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2843,SURFACEACTIVEAGENTS FINISHINGAGENTS SULFONATED OILSANDASS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2844,PERFUMES COSMETICSAND OTHER TOILET PREPARATIONS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2851,PAINTS VARNISHES LACQUERS ENAMELSANDALLIED PRODUCTS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2861,GUMAND WOOD CHEMICALS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2865,CYCLIC ORGANIC CRUDESAND INTERMEDIATESAND ORGANIC DYESAND PIG
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2869,INDUSTRIAL ORGANIC CHEMICALS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2873,NITROGENOUS FERTILIZERS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2874,PHOSPHATIC FERTILIZERS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2875,FERTILIZERS MIXING ONLY
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2879,PESTICIDESANDAGRICULTURAL CHEMICALS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2891,ADHESIVESAND SEALANTS
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2892,EXPLOSIVES
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2893,PRINTING INK
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2895,CARBON BLACK
DIVISION D. MANUFACTURING,28 CHEMICALS AND ALLIED PRODUCTS,2899,CHEMICALSAND CHEMICAL PREPARATIONS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,29 PETROLEUM REFINING AND RELATED INDUSTRIES,2911,PETROLEUM REFINING
DIVISION D. MANUFACTURING,29 PETROLEUM REFINING AND RELATED INDUSTRIES,2951,ASPHALT PAVING MIXTURESAND BLOCKS
DIVISION D. MANUFACTURING,29 PETROLEUM REFINING AND RELATED INDUSTRIES,2952,ASPHALT FELTSAND COATINGS
DIVISION D. MANUFACTURING,29 PETROLEUM REFINING AND RELATED INDUSTRIES,2992,LUBRICATING OILSAND GREASES
DIVISION D. MANUFACTURING,29 PETROLEUM REFINING AND RELATED INDUSTRIES,2999,PRODUCTS OF PETROLEUMAND COAL NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3011,TIRESAND INNER TUBES
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3021,RUBBERAND PLASTICS FOOTWEAR
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3052,RUBBERAND PLASTICS HOSEAND BELTING
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3053,GASKETS PACKINGAND SEALING DEVICES
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3061,MOLDED EXTRUDEDAND LATHE-CUT MECHANICAL RUBBER GOODS
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3069,FABRICATED RUBBER PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3081,UNSUPPORTED PLASTICS FILMAND SHEET
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3082,UNSUPPORTED PLASTICS PROFILE SHAPES
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3083,LAMINATED PLASTICS PLATE SHEETAND PROFILE SHAPES
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3084,PLASTICS PIPE
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3085,PLASTICS BOTTLES
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3086,PLASTICS FOAM PRODUCTS
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3087,CUSTOM COMPOUNDING OF PURCHASED PLASTICS RESINS
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3088,PLASTICS PLUMBING FIXTURES
DIVISION D. MANUFACTURING,30 RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,3089,PLASTICS PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3111,LEATHER TANNINGAND FINISHING
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3131,BOOTAND SHOE CUT STOCKAND FINDINGS
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3142,HOUSE SLIPPERS
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3143,MEN'S FOOTWEAR EXCEPTATHLETIC
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3144,WOMEN'S FOOTWEAR EXCEPTATHLETIC
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3149,FOOTWEAR EXCEPT RUBBER NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3151,LEATHER GLOVESAND MITTENS
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3161,LUGGAGE
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3171,WOMEN'S HANDBAGSAND PURSES
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3172,PERSONAL LEATHER GOODS EXCEPT WOMEN'S HANDBAGSAND PURSES
DIVISION D. MANUFACTURING,31 LEATHER AND LEATHER PRODUCTS,3199,LEATHER GOODS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3211,FLAT GLASS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3221,GLASS CONTAINERS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3229,PRESSEDAND BLOWN GLASSAND GLASSWARE NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3231,GLASS PRODUCTS MADE OF PURCHASED GLASS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3241,CEMENT HYDRAULIC
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3251,BRICKAND STRUCTURAL CLAY TILE
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3253,CERAMIC WALLAND FLOOR TILE
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3255,CLAY REFRACTORIES
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3259,STRUCTURAL CLAY PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3261,VITREOUS CHINA PLUMBING FIXTURESAND CHINAAND EARTHENWARE FITTIN
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3262,VITREOUS CHINA TABLEAND KITCHENARTICLES
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3263,FINE EARTHENWARE (WHITEWARE) TABLEAND KITCHENARTICLES
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3264,PORCELAIN ELECTRICAL SUPPLIES
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3269,POTTERY PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3271,CONCRETE BLOCKAND BRICK
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3272,CONCRETE PRODUCTS EXCEPT BLOCKAND BRICK
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3273,READY-MIXED CONCRETE
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3274,LIME
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3275,GYPSUM PRODUCTS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3281,CUT STONEAND STONE PRODUCTS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3291,ABRASIVE PRODUCTS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3292,ASBESTOS PRODUCTS
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3295,MINERALSAND EARTHS GROUND OR OTHERWISE TREATED
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3296,MINERAL WOOL
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3297,NONCLAY REFRACTORIES
DIVISION D. MANUFACTURING,32 STONE CLAY GLASS AND CONCRETE PRODUCTS,3299,NONMETALLIC MINERAL PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3312,STEEL WORKS BLAST FURNACES (INCLUDING COKE OVENS)AND ROLLING M
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3313,ELECTROMETALLURGICAL PRODUCTS EXCEPT STEEL
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3315,STEEL WIREDRAWINGAND STEEL NAILSAND SPIKES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3316,COLD-ROLLED STEEL SHEET STRIPAND BARS
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3317,STEEL PIPEAND TUBES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3321,GRAYAND DUCTILE IRON FOUNDRIES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3322,MALLEABLE IRON FOUNDRIES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3324,STEEL INVESTMENT FOUNDRIES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3325,STEEL FOUNDRIES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3331,PRIMARY SMELTINGAND REFINING OF COPPER
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3334,PRIMARY PRODUCTION OFALUMINUM
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3339,PRIMARY SMELTINGAND REFINING OF NONFERROUS METALS EXCEPT COPPER
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3341,SECONDARY SMELTINGAND REFINING OF NONFERROUS METALS
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3351,ROLLING DRAWINGAND EXTRUDING OF COPPER
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3353,ALUMINUM SHEET PLATEAND FOIL
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3354,ALUMINUM EXTRUDED PRODUCTS
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3355,ALUMINUM ROLLINGAND DRAWING NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3356,ROLLING DRAWINGAND EXTRUDING OF NONFERROUS METALS EXCEPT COPP
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3357,DRAWINGAND INSULATING OF NONFERROUS WIRE
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3363,ALUMINUM DIE-CASTINGS
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3364,NONFERROUS DIE-CASTINGS EXCEPTALUMINUM
