NAF 2008 REV 2,24.10Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.1 SIDÉRURGIE,24.10 SIDÉRURGIE,SIDÉRURGIE,
NAF 2008 REV 2,24.20Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.2 FABRICATION DE TUBES TUYAUX PROFILÉS CREUX ET ACCESSOIRES CORRESPONDANTS EN ACIER,24.20 FABRICATION DE TUBES TUYAUX PROFILÉS CREUX ET ACCESSOIRES CORRESPONDANTS EN ACIER,FABRICATION DE TUBES TUYAUX PROFILÉS CREUX ET ACCESSOIRES CORRESPONDANTS EN ACIER ,
NAF 2008 REV 2,24.31Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.3 FABRICATION D'AUTRES PRODUITS DE PREMIÈRE TRANSFORMATION DE L'ACIER,24.31 ÉTIRAGE À FROID DE BARRES,ÉTIRAGE À FROID DE BARRES,
NAF 2008 REV 2,24.32Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.3 FABRICATION D'AUTRES PRODUITS DE PREMIÈRE TRANSFORMATION DE L'ACIER,24.32 LAMINAGE À FROID DE FEUILLARDS,LAMINAGE À FROID DE FEUILLARDS,
NAF 2008 REV 2,24.33Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.3 FABRICATION D'AUTRES PRODUITS DE PREMIÈRE TRANSFORMATION DE L'ACIER,24.33 PROFILAGE À FROID PAR FORMAGE OU PLIAGE,PROFILAGE À FROID PAR FORMAGE OU PLIAGE,
NAF 2008 REV 2,24.34Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.3 FABRICATION D'AUTRES PRODUITS DE PREMIÈRE TRANSFORMATION DE L'ACIER,24.34 TRÉFILAGE À FROID,TRÉFILAGE À FROID,
NAF 2008 REV 2,24.41Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.4 PRODUCTION DE MÉTAUX PRÉCIEUX ET D'AUTRES MÉTAUX NON FERREUX,24.41 PRODUCTION DE MÉTAUX PRÉCIEUX,PRODUCTION DE MÉTAUX PRÉCIEUX,
NAF 2008 REV 2,24.42Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.4 PRODUCTION DE MÉTAUX PRÉCIEUX ET D'AUTRES MÉTAUX NON FERREUX,24.42 MÉTALLURGIE DE L'ALUMINIUM,MÉTALLURGIE DE L'ALUMINIUM,
NAF 2008 REV 2,24.43Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.4 PRODUCTION DE MÉTAUX PRÉCIEUX ET D'AUTRES MÉTAUX NON FERREUX,24.43 MÉTALLURGIE DU PLOMB DU ZINC OU DE L'ÉTAIN,MÉTALLURGIE DU PLOMB DU ZINC OU DE L'ÉTAIN,
NAF 2008 REV 2,24.44Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.4 PRODUCTION DE MÉTAUX PRÉCIEUX ET D'AUTRES MÉTAUX NON FERREUX,24.44 MÉTALLURGIE DU CUIVRE,MÉTALLURGIE DU CUIVRE,
NAF 2008 REV 2,24.45Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.4 PRODUCTION DE MÉTAUX PRÉCIEUX ET D'AUTRES MÉTAUX NON FERREUX,24.45 MÉTALLURGIE DES AUTRES MÉTAUX NON FERREUX,MÉTALLURGIE DES AUTRES MÉTAUX NON FERREUX,
NAF 2008 REV 2,24.46Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.4 PRODUCTION DE MÉTAUX PRÉCIEUX ET D'AUTRES MÉTAUX NON FERREUX,24.46 ÉLABORATION ET TRANSFORMATION DE MATIÈRES NUCLÉAIRES,ÉLABORATION ET TRANSFORMATION DE MATIÈRES NUCLÉAIRES,
NAF 2008 REV 2,24.51Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.5 FONDERIE,24.51 FONDERIE DE FONTE,FONDERIE DE FONTE,
NAF 2008 REV 2,24.52Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.5 FONDERIE,24.52 FONDERIE D'ACIER,FONDERIE D'ACIER,
NAF 2008 REV 2,24.53Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.5 FONDERIE,24.53 FONDERIE DE MÉTAUX LÉGERS,FONDERIE DE MÉTAUX LÉGERS,
NAF 2008 REV 2,24.54Z,SECTION C INDUSTRIE MANUFACTURIÈRE,24 MÉTALLURGIE,24.5 FONDERIE,24.54 FONDERIE D'AUTRES MÉTAUX NON FERREUX,FONDERIE D'AUTRES MÉTAUX NON FERREUX,
NAF 2008 REV 2,25.11Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.1 FABRICATION D'ÉLÉMENTS EN MÉTAL POUR LA CONSTRUCTION,25.11 FABRICATION DE STRUCTURES MÉTALLIQUES ET DE PARTIES DE STRUCTURES,FABRICATION DE STRUCTURES MÉTALLIQUES ET DE PARTIES DE STRUCTURES,
NAF 2008 REV 2,25.12Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.1 FABRICATION D'ÉLÉMENTS EN MÉTAL POUR LA CONSTRUCTION,25.12 FABRICATION DE PORTES ET FENÊTRES EN MÉTAL,FABRICATION DE PORTES ET FENÊTRES EN MÉTAL,
NAF 2008 REV 2,25.21Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.2 FABRICATION DE RÉSERVOIRS CITERNES ET CONTENEURS MÉTALLIQUES,25.21 FABRICATION DE RADIATEURS ET DE CHAUDIÈRES POUR LE CHAUFFAGE CENTRAL,FABRICATION DE RADIATEURS ET DE CHAUDIÈRES POUR LE CHAUFFAGE CENTRAL,
NAF 2008 REV 2,25.29Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.2 FABRICATION DE RÉSERVOIRS CITERNES ET CONTENEURS MÉTALLIQUES,25.29 FABRICATION D'AUTRES RÉSERVOIRS CITERNES ET CONTENEURS MÉTALLIQUES,FABRICATION D'AUTRES RÉSERVOIRS CITERNES ET CONTENEURS MÉTALLIQUES,
NAF 2008 REV 2,25.30Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.3 FABRICATION DE GÉNÉRATEURS DE VAPEUR À L'EXCEPTION DES CHAUDIÈRES POUR LE CHAUFFAGE CENTRAL,25.30 FABRICATION DE GÉNÉRATEURS DE VAPEUR À L'EXCEPTION DES CHAUDIÈRES POUR LE CHAUFFAGE CENTRAL,FABRICATION DE GÉNÉRATEURS DE VAPEUR À L'EXCEPTION DES CHAUDIÈRES POUR LE CHAUFFAGE CENTRAL,
NAF 2008 REV 2,25.40Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.4 FABRICATION D'ARMES ET DE MUNITIONS,25.40 FABRICATION D'ARMES ET DE MUNITIONS,FABRICATION D'ARMES ET DE MUNITIONS,
NAF 2008 REV 2,25.50A,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.5 FORGE EMBOUTISSAGE ESTAMPAGE - MÉTALLURGIE DES POUDRES,25.50 FORGE EMBOUTISSAGE ESTAMPAGE - MÉTALLURGIE DES POUDRES,FORGE ESTAMPAGE MATRIÇAGE - MÉTALLURGIE DES POUDRES,
NAF 2008 REV 2,25.50B,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.5 FORGE EMBOUTISSAGE ESTAMPAGE - MÉTALLURGIE DES POUDRES,25.50 FORGE EMBOUTISSAGE ESTAMPAGE - MÉTALLURGIE DES POUDRES,DÉCOUPAGE EMBOUTISSAGE,
NAF 2008 REV 2,25.61Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.6 TRAITEMENT ET REVÊTEMENT DES MÉTAUX - USINAGE,25.61 TRAITEMENT ET REVÊTEMENT DES MÉTAUX,TRAITEMENT ET REVÊTEMENT DES MÉTAUX,
NAF 2008 REV 2,25.62A,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.6 TRAITEMENT ET REVÊTEMENT DES MÉTAUX - USINAGE,25.62 USINAGE,DÉCOLLETAGE,
NAF 2008 REV 2,25.62B,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.6 TRAITEMENT ET REVÊTEMENT DES MÉTAUX - USINAGE,25.62 USINAGE,MÉCANIQUE INDUSTRIELLE,
NAF 2008 REV 2,25.71Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.7 FABRICATION DE COUTELLERIE D'OUTILLAGE ET DE QUINCAILLERIE,25.71 FABRICATION DE COUTELLERIE,FABRICATION DE COUTELLERIE,
NAF 2008 REV 2,25.72Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.7 FABRICATION DE COUTELLERIE D'OUTILLAGE ET DE QUINCAILLERIE,25.72 FABRICATION DE SERRURES ET DE FERRURES,FABRICATION DE SERRURES ET DE FERRURES,
NAF 2008 REV 2,25.73A,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.7 FABRICATION DE COUTELLERIE D'OUTILLAGE ET DE QUINCAILLERIE,25.73 FABRICATION D'OUTILLAGE,FABRICATION DE MOULES ET MODÈLES,
NAF 2008 REV 2,25.73B,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.7 FABRICATION DE COUTELLERIE D'OUTILLAGE ET DE QUINCAILLERIE,25.73 FABRICATION D'OUTILLAGE,FABRICATION D'AUTRES OUTILLAGES,
NAF 2008 REV 2,25.91Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.9 FABRICATION D'AUTRES OUVRAGES EN MÉTAUX,25.91 FABRICATION DE FÛTS ET EMBALLAGES MÉTALLIQUES SIMILAIRES,FABRICATION DE FÛTS ET EMBALLAGES MÉTALLIQUES SIMILAIRES,
NAF 2008 REV 2,25.92Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.9 FABRICATION D'AUTRES OUVRAGES EN MÉTAUX,25.92 FABRICATION D'EMBALLAGES MÉTALLIQUES LÉGERS,FABRICATION D'EMBALLAGES MÉTALLIQUES LÉGERS,
NAF 2008 REV 2,25.93Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.9 FABRICATION D'AUTRES OUVRAGES EN MÉTAUX,25.93 FABRICATION D'ARTICLES EN FILS MÉTALLIQUES DE CHAÎNES ET DE RESSORTS,FABRICATION D'ARTICLES EN FILS MÉTALLIQUES DE CHAÎNES ET DE RESSORTS,
NAF 2008 REV 2,25.94Z,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.9 FABRICATION D'AUTRES OUVRAGES EN MÉTAUX,25.94 FABRICATION DE VIS ET DE BOULONS,FABRICATION DE VIS ET DE BOULONS,
NAF 2008 REV 2,25.99A,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.9 FABRICATION D'AUTRES OUVRAGES EN MÉTAUX,25.99 FABRICATION D'AUTRES PRODUITS MÉTALLIQUES N.C.A.,FABRICATION D'ARTICLES MÉTALLIQUES MÉNAGERS,
NAF 2008 REV 2,25.99B,SECTION C INDUSTRIE MANUFACTURIÈRE,25 FABRICATION DE PRODUITS MÉTALLIQUES À L’EXCEPTION DES MACHINES ET DES ÉQUIPEMENTS,25.9 FABRICATION D'AUTRES OUVRAGES EN MÉTAUX,25.99 FABRICATION D'AUTRES PRODUITS MÉTALLIQUES N.C.A.,FABRICATION D'AUTRES ARTICLES MÉTALLIQUES,
NAF 2008 REV 2,26.11Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.1 FABRICATION DE COMPOSANTS ET CARTES ÉLECTRONIQUES,26.11 FABRICATION DE COMPOSANTS ÉLECTRONIQUES,FABRICATION DE COMPOSANTS ÉLECTRONIQUES,
NAF 2008 REV 2,26.12Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.1 FABRICATION DE COMPOSANTS ET CARTES ÉLECTRONIQUES,26.12 FABRICATION DE CARTES ÉLECTRONIQUES ASSEMBLÉES,FABRICATION DE CARTES ÉLECTRONIQUES ASSEMBLÉES,
NAF 2008 REV 2,26.20Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.2 FABRICATION D'ORDINATEURS ET D'ÉQUIPEMENTS PÉRIPHÉRIQUES,26.20 FABRICATION D'ORDINATEURS ET D'ÉQUIPEMENTS PÉRIPHÉRIQUES,FABRICATION D'ORDINATEURS ET D'ÉQUIPEMENTS PÉRIPHÉRIQUES,
NAF 2008 REV 2,26.30Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.3 FABRICATION D'ÉQUIPEMENTS DE COMMUNICATION,26.30 FABRICATION D'ÉQUIPEMENTS DE COMMUNICATION,FABRICATION D'ÉQUIPEMENTS DE COMMUNICATION ,
NAF 2008 REV 2,26.40Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.4 FABRICATION DE PRODUITS ÉLECTRONIQUES GRAND PUBLIC,26.40 FABRICATION DE PRODUITS ÉLECTRONIQUES GRAND PUBLIC,FABRICATION DE PRODUITS ÉLECTRONIQUES GRAND PUBLIC,
NAF 2008 REV 2,26.51A,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.5 FABRICATION D'INSTRUMENTS ET D'APPAREILS DE MESURE D'ESSAI ET DE NAVIGATION - HORLOGERIE,26.51 FABRICATION D'INSTRUMENTS ET D'APPAREILS DE MESURE D'ESSAI ET DE NAVIGATION,FABRICATION D'ÉQUIPEMENTS D'AIDE À LA NAVIGATION,
NAF 2008 REV 2,26.51B,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.5 FABRICATION D'INSTRUMENTS ET D'APPAREILS DE MESURE D'ESSAI ET DE NAVIGATION - HORLOGERIE,26.51 FABRICATION D'INSTRUMENTS ET D'APPAREILS DE MESURE D'ESSAI ET DE NAVIGATION,FABRICATION D'INSTRUMENTATION SCIENTIFIQUE ET TECHNIQUE,
NAF 2008 REV 2,26.52Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.5 FABRICATION D'INSTRUMENTS ET D'APPAREILS DE MESURE D'ESSAI ET DE NAVIGATION - HORLOGERIE,26.52 HORLOGERIE,HORLOGERIE,
NAF 2008 REV 2,26.60Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.6 FABRICATION D'ÉQUIPEMENTS D'IRRADIATION MÉDICALE D'ÉQUIPEMENTS ÉLECTROMÉDICAUX ET ÉLECTROTHÉRAPEUTIQUES,26.60 FABRICATION D'ÉQUIPEMENTS D'IRRADIATION MÉDICALE D'ÉQUIPEMENTS ÉLECTROMÉDICAUX ET ÉLECTROTHÉRAPEUTIQUES,FABRICATION D'ÉQUIPEMENTS D'IRRADIATION MÉDICALE D'ÉQUIPEMENTS ÉLECTROMÉDICAUX ET ÉLECTROTHÉRAPEUTIQUES ,
NAF 2008 REV 2,26.70Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.7 FABRICATION DE MATÉRIELS OPTIQUE ET PHOTOGRAPHIQUE,26.70 FABRICATION DE MATÉRIELS OPTIQUE ET PHOTOGRAPHIQUE,FABRICATION DE MATÉRIELS OPTIQUE ET PHOTOGRAPHIQUE,
NAF 2008 REV 2,26.80Z,SECTION C INDUSTRIE MANUFACTURIÈRE,26 FABRICATION DE PRODUITS INFORMATIQUES ÉLECTRONIQUES ET OPTIQUES,26.8 FABRICATION DE SUPPORTS MAGNÉTIQUES ET OPTIQUES,26.80 FABRICATION DE SUPPORTS MAGNÉTIQUES ET OPTIQUES,FABRICATION DE SUPPORTS MAGNÉTIQUES ET OPTIQUES,
NAF 2008 REV 2,27.11Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.1 FABRICATION DE MOTEURS GÉNÉRATRICES ET TRANSFORMATEURS ÉLECTRIQUES ET DE MATÉRIEL DE DISTRIBUTION ET DE COMMANDE ÉLECTRIQUE,27.11 FABRICATION DE MOTEURS GÉNÉRATRICES ET TRANSFORMATEURS ÉLECTRIQUES,FABRICATION DE MOTEURS GÉNÉRATRICES ET TRANSFORMATEURS ÉLECTRIQUES,
NAF 2008 REV 2,27.12Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.1 FABRICATION DE MOTEURS GÉNÉRATRICES ET TRANSFORMATEURS ÉLECTRIQUES ET DE MATÉRIEL DE DISTRIBUTION ET DE COMMANDE ÉLECTRIQUE,27.12 FABRICATION DE MATÉRIEL DE DISTRIBUTION ET DE COMMANDE ÉLECTRIQUE,FABRICATION DE MATÉRIEL DE DISTRIBUTION ET DE COMMANDE ÉLECTRIQUE,
NAF 2008 REV 2,27.20Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.2 FABRICATION DE PILES ET D'ACCUMULATEURS ÉLECTRIQUES,27.20 FABRICATION DE PILES ET D'ACCUMULATEURS ÉLECTRIQUES,FABRICATION DE PILES ET D'ACCUMULATEURS ÉLECTRIQUES,
NAF 2008 REV 2,27.31Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.3 FABRICATION DE FILS ET CÂBLES ET DE MATÉRIEL D'INSTALLATION ÉLECTRIQUE,27.31 FABRICATION DE CÂBLES DE FIBRES OPTIQUES,FABRICATION DE CÂBLES DE FIBRES OPTIQUES,
NAF 2008 REV 2,27.32Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.3 FABRICATION DE FILS ET CÂBLES ET DE MATÉRIEL D'INSTALLATION ÉLECTRIQUE,27.32 FABRICATION D'AUTRES FILS ET CÂBLES ÉLECTRONIQUES OU ÉLECTRIQUES,FABRICATION D'AUTRES FILS ET CÂBLES ÉLECTRONIQUES OU ÉLECTRIQUES,
NAF 2008 REV 2,27.33Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.3 FABRICATION DE FILS ET CÂBLES ET DE MATÉRIEL D'INSTALLATION ÉLECTRIQUE,27.33 FABRICATION DE MATÉRIEL D'INSTALLATION ÉLECTRIQUE,FABRICATION DE MATÉRIEL D'INSTALLATION ÉLECTRIQUE,
NAF 2008 REV 2,27.40Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.4 FABRICATION D'APPAREILS D'ÉCLAIRAGE ÉLECTRIQUE,27.40 FABRICATION D'APPAREILS D'ÉCLAIRAGE ÉLECTRIQUE,FABRICATION D'APPAREILS D'ÉCLAIRAGE ÉLECTRIQUE,
NAF 2008 REV 2,27.51Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.5 FABRICATION D'APPAREILS MÉNAGERS,27.51 FABRICATION D'APPAREILS ÉLECTROMÉNAGERS,FABRICATION D'APPAREILS ÉLECTROMÉNAGERS,
NAF 2008 REV 2,27.52Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.5 FABRICATION D'APPAREILS MÉNAGERS,27.52 FABRICATION D'APPAREILS MÉNAGERS NON ÉLECTRIQUES,FABRICATION D'APPAREILS MÉNAGERS NON ÉLECTRIQUES,
NAF 2008 REV 2,27.90Z,SECTION C INDUSTRIE MANUFACTURIÈRE,27 FABRICATION D'ÉQUIPEMENTS ÉLECTRIQUES,27.9 FABRICATION D'AUTRES MATÉRIELS ÉLECTRIQUES,27.90 FABRICATION D'AUTRES MATÉRIELS ÉLECTRIQUES,FABRICATION D'AUTRES MATÉRIELS ÉLECTRIQUES,
NAF 2008 REV 2,28.11Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.1 FABRICATION DE MACHINES D'USAGE GÉNÉRAL,28.11 FABRICATION DE MOTEURS ET TURBINES À L'EXCEPTION DES MOTEURS D’AVIONS ET DE VÉHICULES,FABRICATION DE MOTEURS ET TURBINES À L'EXCEPTION DES MOTEURS D’AVIONS ET DE VÉHICULES,
NAF 2008 REV 2,28.12Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.1 FABRICATION DE MACHINES D'USAGE GÉNÉRAL,28.12 FABRICATION D'ÉQUIPEMENTS HYDRAULIQUES ET PNEUMATIQUES,FABRICATION D'ÉQUIPEMENTS HYDRAULIQUES ET PNEUMATIQUES,
NAF 2008 REV 2,28.13Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.1 FABRICATION DE MACHINES D'USAGE GÉNÉRAL,28.13 FABRICATION D'AUTRES POMPES ET COMPRESSEURS,FABRICATION D'AUTRES POMPES ET COMPRESSEURS,
NAF 2008 REV 2,28.14Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.1 FABRICATION DE MACHINES D'USAGE GÉNÉRAL,28.14 FABRICATION D'AUTRES ARTICLES DE ROBINETTERIE,FABRICATION D'AUTRES ARTICLES DE ROBINETTERIE,
NAF 2008 REV 2,28.15Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.1 FABRICATION DE MACHINES D'USAGE GÉNÉRAL,28.15 FABRICATION D'ENGRENAGES ET D'ORGANES MÉCANIQUES DE TRANSMISSION,FABRICATION D'ENGRENAGES ET D'ORGANES MÉCANIQUES DE TRANSMISSION,
NAF 2008 REV 2,28.21Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.2 FABRICATION D'AUTRES MACHINES D'USAGE GÉNÉRAL,28.21 FABRICATION DE FOURS ET BRÛLEURS,FABRICATION DE FOURS ET BRÛLEURS,
NAF 2008 REV 2,28.22Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.2 FABRICATION D'AUTRES MACHINES D'USAGE GÉNÉRAL,28.22 FABRICATION DE MATÉRIEL DE LEVAGE ET DE MANUTENTION,FABRICATION DE MATÉRIEL DE LEVAGE ET DE MANUTENTION,
NAF 2008 REV 2,28.23Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.2 FABRICATION D'AUTRES MACHINES D'USAGE GÉNÉRAL,28.23 FABRICATION DE MACHINES ET D'ÉQUIPEMENTS DE BUREAU (À L'EXCEPTION DES ORDINATEURS ET ÉQUIPEMENTS PÉRIPHÉRIQUES),FABRICATION DE MACHINES ET D'ÉQUIPEMENTS DE BUREAU (À L'EXCEPTION DES ORDINATEURS ET ÉQUIPEMENTS PÉRIPHÉRIQUES),
NAF 2008 REV 2,28.24Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.2 FABRICATION D'AUTRES MACHINES D'USAGE GÉNÉRAL,28.24 FABRICATION D'OUTILLAGE PORTATIF À MOTEUR INCORPORÉ,FABRICATION D'OUTILLAGE PORTATIF À MOTEUR INCORPORÉ,
NAF 2008 REV 2,28.25Z,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.2 FABRICATION D'AUTRES MACHINES D'USAGE GÉNÉRAL,28.25 FABRICATION D'ÉQUIPEMENTS AÉRAULIQUES ET FRIGORIFIQUES INDUSTRIELS,FABRICATION D'ÉQUIPEMENTS AÉRAULIQUES ET FRIGORIFIQUES INDUSTRIELS,
NAF 2008 REV 2,28.29A,SECTION C INDUSTRIE MANUFACTURIÈRE,28 FABRICATION DE MACHINES ET ÉQUIPEMENTS N.C.A.,28.2 FABRICATION D'AUTRES MACHINES D'USAGE GÉNÉRAL,28.29 FABRICATION DE MACHINES DIVERSES D'USAGE GÉNÉRAL,FABRICATION D'ÉQUIPEMENTS D'EMBALLAGE DE CONDITIONNEMENT ET DE PESAGE ,
