Miami;33168;Florida;;FL;Miami-Dade;12086
Miami;33169;Florida;;FL;Miami-Dade;12086
Miami;33170;Florida;;FL;Miami-Dade;12086
Miami;33172;Florida;;FL;Miami-Dade;12086
Miami;33173;Florida;;FL;Miami-Dade;12086
Miami;33174;Florida;;FL;Miami-Dade;12086
Miami;33175;Florida;;FL;Miami-Dade;12086
Miami;33176;Florida;;FL;Miami-Dade;12086
Miami;33177;Florida;;FL;Miami-Dade;12086
Miami;33178;Florida;;FL;Miami-Dade;12086
Miami;33179;Florida;;FL;Miami-Dade;12086
Miami;33180;Florida;;FL;Miami-Dade;12086
Miami;33181;Florida;;FL;Miami-Dade;12086
Miami;33182;Florida;;FL;Miami-Dade;12086
Miami;33183;Florida;;FL;Miami-Dade;12086
Miami;33184;Florida;;FL;Miami-Dade;12086
Miami;33185;Florida;;FL;Miami-Dade;12086
Miami;33186;Florida;;FL;Miami-Dade;12086
Miami;33187;Florida;;FL;Miami-Dade;12086
Miami;33188;Florida;;FL;Miami-Dade;12086
Miami;33189;Florida;;FL;Miami-Dade;12086
Miami;33190;Florida;;FL;Miami-Dade;12086
Miami;33193;Florida;;FL;Miami-Dade;12086
Miami;33194;Florida;;FL;Miami-Dade;12086
Miami;33195;Florida;;FL;Miami-Dade;12086
Miami;33196;Florida;;FL;Miami-Dade;12086
Miami;33197;Florida;;FL;Miami-Dade;12086
Miami;33199;Florida;;FL;Miami-Dade;12086
Miami;33222;Florida;;FL;Miami-Dade;12086
Miami;33231;Florida;;FL;Miami-Dade;12086
Miami;33233;Florida;;FL;Miami-Dade;12086
Miami;33234;Florida;;FL;Miami-Dade;12086
Miami;33238;Florida;;FL;Miami-Dade;12086
Miami Beach;33239;Florida;;FL;Miami-Dade;12086
Miami;33242;Florida;;FL;Miami-Dade;12086
Miami;33243;Florida;;FL;Miami-Dade;12086
Miami;33245;Florida;;FL;Miami-Dade;12086
Miami;33247;Florida;;FL;Miami-Dade;12086
Miami;33255;Florida;;FL;Miami-Dade;12086
Miami;33256;Florida;;FL;Miami-Dade;12086
Miami;33257;Florida;;FL;Miami-Dade;12086
Miami;33261;Florida;;FL;Miami-Dade;12086
Miami;33265;Florida;;FL;Miami-Dade;12086
Miami;33266;Florida;;FL;Miami-Dade;12086
Miami;33269;Florida;;FL;Miami-Dade;12086
Miami;33280;Florida;;FL;Miami-Dade;12086
Miami;33283;Florida;;FL;Miami-Dade;12086
Miami;33296;Florida;;FL;Miami-Dade;12086
Miami;33299;Florida;;FL;Miami-Dade;12086
Long Key;33001;Florida;;FL;Monroe;12087
Islamorada;33036;Florida;;FL;Monroe;12087
Key Largo;33037;Florida;;FL;Monroe;12087
Key West;33040;Florida;;FL;Monroe;12087
Key West;33041;Florida;;FL;Monroe;12087
Summerland Key;33042;Florida;;FL;Monroe;12087
Big Pine Key;33043;Florida;;FL;Monroe;12087
Key West;33045;Florida;;FL;Monroe;12087
Marathon;33050;Florida;;FL;Monroe;12087
Key Colony Beach;33051;Florida;;FL;Monroe;12087
Marathon Shores;33052;Florida;;FL;Monroe;12087
Tavernier;33070;Florida;;FL;Monroe;12087
Ochopee;34141;Florida;;FL;Monroe;12087
Bryceville;32009;Florida;;FL;Nassau;12089
Callahan;32011;Florida;;FL;Nassau;12089
Fernandina Beach;32034;Florida;;FL;Nassau;12089
Fernandina Beach;32035;Florida;;FL;Nassau;12089
Yulee;32041;Florida;;FL;Nassau;12089
Hilliard;32046;Florida;;FL;Nassau;12089
Yulee;32097;Florida;;FL;Nassau;12089
Baker;32531;Florida;;FL;Okaloosa;12091
Crestview;32536;Florida;;FL;Okaloosa;12091
Milligan;32537;Florida;;FL;Okaloosa;12091
Crestview;32539;Florida;;FL;Okaloosa;12091
Destin;32540;Florida;;FL;Okaloosa;12091
Destin;32541;Florida;;FL;Okaloosa;12091
Eglin Afb;32542;Florida;;FL;Okaloosa;12091
Hurlburt Field;32544;Florida;;FL;Okaloosa;12091
Fort Walton Beach;32547;Florida;;FL;Okaloosa;12091
Fort Walton Beach;32548;Florida;;FL;Okaloosa;12091
Fort Walton Beach;32549;Florida;;FL;Okaloosa;12091
Holt;32564;Florida;;FL;Okaloosa;12091
Laurel Hill;32567;Florida;;FL;Okaloosa;12091
Mary Esther;32569;Florida;;FL;Okaloosa;12091
Niceville;32578;Florida;;FL;Okaloosa;12091
Shalimar;32579;Florida;;FL;Okaloosa;12091
Valparaiso;32580;Florida;;FL;Okaloosa;12091
Niceville;32588;Florida;;FL;Okaloosa;12091
Okeechobee;34972;Florida;;FL;Okeechobee;12093
Okeechobee;34973;Florida;;FL;Okeechobee;12093
Okeechobee;34974;Florida;;FL;Okeechobee;12093
Apopka;32703;Florida;;FL;Orange;12095
Apopka;32704;Florida;;FL;Orange;12095
Christmas;32709;Florida;;FL;Orange;12095
Clarcona;32710;Florida;;FL;Orange;12095
Apopka;32712;Florida;;FL;Orange;12095
Goldenrod;32733;Florida;;FL;Orange;12095
Maitland;32751;Florida;;FL;Orange;12095
Plymouth;32768;Florida;;FL;Orange;12095
Tangerine;32777;Florida;;FL;Orange;12095
Winter Park;32789;Florida;;FL;Orange;12095
Winter Park;32790;Florida;;FL;Orange;12095
Winter Park;32792;Florida;;FL;Orange;12095
Winter Park;32793;Florida;;FL;Orange;12095
Maitland;32794;Florida;;FL;Orange;12095
Zellwood;32798;Florida;;FL;Orange;12095
Orlando;32801;Florida;;FL;Orange;12095
Orlando;32802;Florida;;FL;Orange;12095
Orlando;32803;Florida;;FL;Orange;12095
Orlando;32804;Florida;;FL;Orange;12095
Orlando;32805;Florida;;FL;Orange;12095
Orlando;32806;Florida;;FL;Orange;12095
Orlando;32807;Florida;;FL;Orange;12095
Orlando;32808;Florida;;FL;Orange;12095
Orlando;32809;Florida;;FL;Orange;12095
Orlando;32810;Florida;;FL;Orange;12095
Orlando;32811;Florida;;FL;Orange;12095
Orlando;32812;Florida;;FL;Orange;12095
Orlando;32814;Florida;;FL;Orange;12095
Orlando;32816;Florida;;FL;Orange;12095
Orlando;32817;Florida;;FL;Orange;12095
Orlando;32818;Florida;;FL;Orange;12095
Orlando;32819;Florida;;FL;Orange;12095
Orlando;32820;Florida;;FL;Orange;12095
Orlando;32821;Florida;;FL;Orange;12095
Orlando;32822;Florida;;FL;Orange;12095
Orlando;32824;Florida;;FL;Orange;12095
Orlando;32825;Florida;;FL;Orange;12095
Orlando;32826;Florida;;FL;Orange;12095
Orlando;32827;Florida;;FL;Orange;12095
Orlando;32828;Florida;;FL;Orange;12095
Orlando;32829;Florida;;FL;Orange;12095
Orlando;32830;Florida;;FL;Orange;12095
Orlando;32831;Florida;;FL;Orange;12095
Orlando;32832;Florida;;FL;Orange;12095
Orlando;32833;Florida;;FL;Orange;12095
Orlando;32834;Florida;;FL;Orange;12095
Orlando;32835;Florida;;FL;Orange;12095
Orlando;32836;Florida;;FL;Orange;12095
Orlando;32837;Florida;;FL;Orange;12095
Orlando;32839;Florida;;FL;Orange;12095
Orlando;32853;Florida;;FL;Orange;12095
Orlando;32854;Florida;;FL;Orange;12095
Orlando;32855;Florida;;FL;Orange;12095
Orlando;32856;Florida;;FL;Orange;12095
Orlando;32857;Florida;;FL;Orange;12095
Orlando;32858;Florida;;FL;Orange;12095
Orlando;32859;Florida;;FL;Orange;12095
Orlando;32860;Florida;;FL;Orange;12095
Orlando;32861;Florida;;FL;Orange;12095
Orlando;32862;Florida;;FL;Orange;12095
Orlando;32867;Florida;;FL;Orange;12095
Orlando;32868;Florida;;FL;Orange;12095
Orlando;32869;Florida;;FL;Orange;12095
Orlando;32872;Florida;;FL;Orange;12095
Orlando;32877;Florida;;FL;Orange;12095
Orlando;32878;Florida;;FL;Orange;12095
Orlando;32885;Florida;;FL;Orange;12095
Orlando;32886;Florida;;FL;Orange;12095
Orlando;32887;Florida;;FL;Orange;12095
Orlando;32890;Florida;;FL;Orange;12095
Orlando;32891;Florida;;FL;Orange;12095
Orlando;32893;Florida;;FL;Orange;12095
Orlando;32896;Florida;;FL;Orange;12095
Orlando;32897;Florida;;FL;Orange;12095
Orlando;32898;Florida;;FL;Orange;12095
Gotha;34734;Florida;;FL;Orange;12095
Killarney;34740;Florida;;FL;Orange;12095
Oakland;34760;Florida;;FL;Orange;12095
Ocoee;34761;Florida;;FL;Orange;12095
Winter Garden;34777;Florida;;FL;Orange;12095
Winter Garden;34778;Florida;;FL;Orange;12095
Windermere;34786;Florida;;FL;Orange;12095
Winter Garden;34787;Florida;;FL;Orange;12095
Intercession City;33848;Florida;;FL;Osceola;12097
Kenansville;34739;Florida;;FL;Osceola;12097
Kissimmee;34741;Florida;;FL;Osceola;12097
Kissimmee;34742;Florida;;FL;Osceola;12097
Kissimmee;34743;Florida;;FL;Osceola;12097
Kissimmee;34744;Florida;;FL;Osceola;12097
Kissimmee;34745;Florida;;FL;Osceola;12097
Kissimmee;34746;Florida;;FL;Osceola;12097
Kissimmee;34747;Florida;;FL;Osceola;12097
Kissimmee;34758;Florida;;FL;Osceola;12097
Saint Cloud;34769;Florida;;FL;Osceola;12097
Saint Cloud;34770;Florida;;FL;Osceola;12097
Saint Cloud;34771;Florida;;FL;Osceola;12097
Saint Cloud;34772;Florida;;FL;Osceola;12097
Saint Cloud;34773;Florida;;FL;Osceola;12097
West Palm Beach;33401;Florida;;FL;Palm Beach;12099
West Palm Beach;33402;Florida;;FL;Palm Beach;12099
West Palm Beach;33403;Florida;;FL;Palm Beach;12099
West Palm Beach;33404;Florida;;FL;Palm Beach;12099
West Palm Beach;33405;Florida;;FL;Palm Beach;12099
West Palm Beach;33406;Florida;;FL;Palm Beach;12099
West Palm Beach;33407;Florida;;FL;Palm Beach;12099
North Palm Beach;33408;Florida;;FL;Palm Beach;12099
West Palm Beach;33409;Florida;;FL;Palm Beach;12099
Palm Beach Gardens;33410;Florida;;FL;Palm Beach;12099
West Palm Beach;33411;Florida;;FL;Palm Beach;12099
West Palm Beach;33412;Florida;;FL;Palm Beach;12099
West Palm Beach;33413;Florida;;FL;Palm Beach;12099
Wellington;33414;Florida;;FL;Palm Beach;12099
West Palm Beach;33415;Florida;;FL;Palm Beach;12099
West Palm Beach;33416;Florida;;FL;Palm Beach;12099
West Palm Beach;33417;Florida;;FL;Palm Beach;12099
Palm Beach Gardens;33418;Florida;;FL;Palm Beach;12099
West Palm Beach;33419;Florida;;FL;Palm Beach;12099
West Palm Beach;33420;Florida;;FL;Palm Beach;12099
Royal Palm Beach;33421;Florida;;FL;Palm Beach;12099
West Palm Beach;33422;Florida;;FL;Palm Beach;12099
Boynton Beach;33424;Florida;;FL;Palm Beach;12099
Boynton Beach;33425;Florida;;FL;Palm Beach;12099
Boynton Beach;33426;Florida;;FL;Palm Beach;12099
Boca Raton;33427;Florida;;FL;Palm Beach;12099
Boca Raton;33428;Florida;;FL;Palm Beach;12099
Boca Raton;33429;Florida;;FL;Palm Beach;12099
Belle Glade;33430;Florida;;FL;Palm Beach;12099
Boca Raton;33431;Florida;;FL;Palm Beach;12099
Boca Raton;33432;Florida;;FL;Palm Beach;12099
Boca Raton;33433;Florida;;FL;Palm Beach;12099
Boca Raton;33434;Florida;;FL;Palm Beach;12099
Boynton Beach;33435;Florida;;FL;Palm Beach;12099
Boynton Beach;33436;Florida;;FL;Palm Beach;12099
Boynton Beach;33437;Florida;;FL;Palm Beach;12099
Canal Point;33438;Florida;;FL;Palm Beach;12099
Canal Point;33439;Florida;;FL;Palm Beach;12099
Delray Beach;33444;Florida;;FL;Palm Beach;12099
Delray Beach;33445;Florida;;FL;Palm Beach;12099
Delray Beach;33446;Florida;;FL;Palm Beach;12099
Delray Beach;33447;Florida;;FL;Palm Beach;12099
Delray Beach;33448;Florida;;FL;Palm Beach;12099
Lake Worth;33449;Florida;;FL;Palm Beach;12099
Greenacres;33454;Florida;;FL;Palm Beach;12099
Jupiter;33458;Florida;;FL;Palm Beach;12099
Lake Harbor;33459;Florida;;FL;Palm Beach;12099
Lake Worth;33460;Florida;;FL;Palm Beach;12099
Lake Worth;33461;Florida;;FL;Palm Beach;12099
Lake Worth;33462;Florida;;FL;Palm Beach;12099
Lake Worth;33463;Florida;;FL;Palm Beach;12099
Boca Raton;33464;Florida;;FL;Palm Beach;12099
Lake Worth;33465;Florida;;FL;Palm Beach;12099
Lake Worth;33466;Florida;;FL;Palm Beach;12099
Lake Worth;33467;Florida;;FL;Palm Beach;12099
Jupiter;33468;Florida;;FL;Palm Beach;12099
Jupiter;33469;Florida;;FL;Palm Beach;12099
Loxahatchee;33470;Florida;;FL;Palm Beach;12099
Boynton Beach;33472;Florida;;FL;Palm Beach;12099
Boynton Beach;33473;Florida;;FL;Palm Beach;12099
Boynton Beach;33474;Florida;;FL;Palm Beach;12099
Pahokee;33476;Florida;;FL;Palm Beach;12099
Jupiter;33477;Florida;;FL;Palm Beach;12099
Jupiter;33478;Florida;;FL;Palm Beach;12099
Palm Beach;33480;Florida;;FL;Palm Beach;12099
Boca Raton;33481;Florida;;FL;Palm Beach;12099
Delray Beach;33482;Florida;;FL;Palm Beach;12099
Delray Beach;33483;Florida;;FL;Palm Beach;12099
Delray Beach;33484;Florida;;FL;Palm Beach;12099
Boca Raton;33486;Florida;;FL;Palm Beach;12099
Boca Raton;33487;Florida;;FL;Palm Beach;12099
Boca Raton;33488;Florida;;FL;Palm Beach;12099
South Bay;33493;Florida;;FL;Palm Beach;12099
Boca Raton;33496;Florida;;FL;Palm Beach;12099
Boca Raton;33497;Florida;;FL;Palm Beach;12099
Boca Raton;33498;Florida;;FL;Palm Beach;12099
Boca Raton;33499;Florida;;FL;Palm Beach;12099
Dade City;33523;Florida;;FL;Pasco;12101
Crystal Springs;33524;Florida;;FL;Pasco;12101
Dade City;33525;Florida;;FL;Pasco;12101
Dade City;33526;Florida;;FL;Pasco;12101
Lacoochee;33537;Florida;;FL;Pasco;12101
Zephyrhills;33539;Florida;;FL;Pasco;12101
Zephyrhills;33540;Florida;;FL;Pasco;12101
Zephyrhills;33541;Florida;;FL;Pasco;12101
Zephyrhills;33542;Florida;;FL;Pasco;12101
Wesley Chapel;33543;Florida;;FL;Pasco;12101
Wesley Chapel;33544;Florida;;FL;Pasco;12101
Wesley Chapel;33545;Florida;;FL;Pasco;12101
Saint Leo;33574;Florida;;FL;Pasco;12101
San Antonio;33576;Florida;;FL;Pasco;12101
Trilby;33593;Florida;;FL;Pasco;12101
Spring Hill;34610;Florida;;FL;Pasco;12101
Land O Lakes;34637;Florida;;FL;Pasco;12101
Land O Lakes;34638;Florida;;FL;Pasco;12101
Land O Lakes;34639;Florida;;FL;Pasco;12101
New Port Richey;34652;Florida;;FL;Pasco;12101
New Port Richey;34653;Florida;;FL;Pasco;12101
New Port Richey;34654;Florida;;FL;Pasco;12101
New Port Richey;34655;Florida;;FL;Pasco;12101
New Port Richey;34656;Florida;;FL;Pasco;12101
Hudson;34667;Florida;;FL;Pasco;12101
Port Richey;34668;Florida;;FL;Pasco;12101
Hudson;34669;Florida;;FL;Pasco;12101
Port Richey;34673;Florida;;FL;Pasco;12101
Hudson;34674;Florida;;FL;Pasco;12101
Aripeka;34679;Florida;;FL;Pasco;12101
Elfers;34680;Florida;;FL;Pasco;12101
Holiday;34690;Florida;;FL;Pasco;12101
Holiday;34691;Florida;;FL;Pasco;12101
Holiday;34692;Florida;;FL;Pasco;12101
Saint Petersburg;33701;Florida;;FL;Pinellas;12103
Saint Petersburg;33702;Florida;;FL;Pinellas;12103
Saint Petersburg;33703;Florida;;FL;Pinellas;12103
Saint Petersburg;33704;Florida;;FL;Pinellas;12103
Saint Petersburg;33705;Florida;;FL;Pinellas;12103
Saint Petersburg;33706;Florida;;FL;Pinellas;12103
Saint Petersburg;33707;Florida;;FL;Pinellas;12103
Saint Petersburg;33708;Florida;;FL;Pinellas;12103
Saint Petersburg;33709;Florida;;FL;Pinellas;12103
Saint Petersburg;33710;Florida;;FL;Pinellas;12103
Saint Petersburg;33711;Florida;;FL;Pinellas;12103
Saint Petersburg;33712;Florida;;FL;Pinellas;12103
Saint Petersburg;33713;Florida;;FL;Pinellas;12103
Saint Petersburg;33714;Florida;;FL;Pinellas;12103
Saint Petersburg;33715;Florida;;FL;Pinellas;12103
Saint Petersburg;33716;Florida;;FL;Pinellas;12103
Saint Petersburg;33729;Florida;;FL;Pinellas;12103
Saint Petersburg;33730;Florida;;FL;Pinellas;12103
Saint Petersburg;33731;Florida;;FL;Pinellas;12103
Saint Petersburg;33732;Florida;;FL;Pinellas;12103
Saint Petersburg;33733;Florida;;FL;Pinellas;12103
Saint Petersburg;33734;Florida;;FL;Pinellas;12103
Saint Petersburg;33736;Florida;;FL;Pinellas;12103
Saint Petersburg;33737;Florida;;FL;Pinellas;12103
Saint Petersburg;33738;Florida;;FL;Pinellas;12103
Saint Petersburg;33740;Florida;;FL;Pinellas;12103
Saint Petersburg;33741;Florida;;FL;Pinellas;12103
Saint Petersburg;33742;Florida;;FL;Pinellas;12103
Saint Petersburg;33743;Florida;;FL;Pinellas;12103
Bay Pines;33744;Florida;;FL;Pinellas;12103
Saint Petersburg;33747;Florida;;FL;Pinellas;12103
Clearwater;33755;Florida;;FL;Pinellas;12103
Clearwater;33756;Florida;;FL;Pinellas;12103
Clearwater;33757;Florida;;FL;Pinellas;12103
Clearwater;33758;Florida;;FL;Pinellas;12103
Clearwater;33759;Florida;;FL;Pinellas;12103
Clearwater;33760;Florida;;FL;Pinellas;12103
Clearwater;33761;Florida;;FL;Pinellas;12103
Clearwater;33762;Florida;;FL;Pinellas;12103
Clearwater;33763;Florida;;FL;Pinellas;12103
Clearwater;33764;Florida;;FL;Pinellas;12103
Clearwater;33765;Florida;;FL;Pinellas;12103
Clearwater;33766;Florida;;FL;Pinellas;12103
Clearwater Beach;33767;Florida;;FL;Pinellas;12103
Clearwater;33769;Florida;;FL;Pinellas;12103
Largo;33770;Florida;;FL;Pinellas;12103
Largo;33771;Florida;;FL;Pinellas;12103
Seminole;33772;Florida;;FL;Pinellas;12103
Largo;33773;Florida;;FL;Pinellas;12103
Largo;33774;Florida;;FL;Pinellas;12103
Seminole;33775;Florida;;FL;Pinellas;12103
Seminole;33776;Florida;;FL;Pinellas;12103
Seminole;33777;Florida;;FL;Pinellas;12103
Largo;33778;Florida;;FL;Pinellas;12103
Largo;33779;Florida;;FL;Pinellas;12103
Pinellas Park;33780;Florida;;FL;Pinellas;12103
Pinellas Park;33781;Florida;;FL;Pinellas;12103
Pinellas Park;33782;Florida;;FL;Pinellas;12103
Saint Petersburg;33784;Florida;;FL;Pinellas;12103
Indian Rocks Beach;33785;Florida;;FL;Pinellas;12103
Belleair Beach;33786;Florida;;FL;Pinellas;12103
Ozona;34660;Florida;;FL;Pinellas;12103
Oldsmar;34677;Florida;;FL;Pinellas;12103
Crystal Beach;34681;Florida;;FL;Pinellas;12103
Palm Harbor;34682;Florida;;FL;Pinellas;12103
Palm Harbor;34683;Florida;;FL;Pinellas;12103
Palm Harbor;34684;Florida;;FL;Pinellas;12103
Palm Harbor;34685;Florida;;FL;Pinellas;12103
Tarpon Springs;34688;Florida;;FL;Pinellas;12103
Tarpon Springs;34689;Florida;;FL;Pinellas;12103
Safety Harbor;34695;Florida;;FL;Pinellas;12103
Dunedin;34697;Florida;;FL;Pinellas;12103
Dunedin;34698;Florida;;FL;Pinellas;12103
Lakeland;33801;Florida;;FL;Polk;12105
Lakeland;33802;Florida;;FL;Polk;12105
Lakeland;33803;Florida;;FL;Polk;12105
Lakeland;33804;Florida;;FL;Polk;12105
Lakeland;33805;Florida;;FL;Polk;12105
Lakeland;33806;Florida;;FL;Polk;12105
Lakeland;33807;Florida;;FL;Polk;12105
Lakeland;33809;Florida;;FL;Polk;12105
Lakeland;33810;Florida;;FL;Polk;12105
Lakeland;33811;Florida;;FL;Polk;12105
Lakeland;33812;Florida;;FL;Polk;12105
Lakeland;33813;Florida;;FL;Polk;12105
Lakeland;33815;Florida;;FL;Polk;12105
Alturas;33820;Florida;;FL;Polk;12105
Auburndale;33823;Florida;;FL;Polk;12105
Babson Park;33827;Florida;;FL;Polk;12105
Bartow;33830;Florida;;FL;Polk;12105
Bartow;33831;Florida;;FL;Polk;12105
Bradley;33835;Florida;;FL;Polk;12105
Davenport;33836;Florida;;FL;Polk;12105
Davenport;33837;Florida;;FL;Polk;12105
Dundee;33838;Florida;;FL;Polk;12105
Eagle Lake;33839;Florida;;FL;Polk;12105
Eaton Park;33840;Florida;;FL;Polk;12105
Fort Meade;33841;Florida;;FL;Polk;12105
Frostproof;33843;Florida;;FL;Polk;12105
Haines City;33844;Florida;;FL;Polk;12105
Haines City;33845;Florida;;FL;Polk;12105
Highland City;33846;Florida;;FL;Polk;12105
Homeland;33847;Florida;;FL;Polk;12105
Kathleen;33849;Florida;;FL;Polk;12105
Lake Alfred;33850;Florida;;FL;Polk;12105
Lake Hamilton;33851;Florida;;FL;Polk;12105
Lake Wales;33853;Florida;;FL;Polk;12105
Lakeshore;33854;Florida;;FL;Polk;12105
Indian Lake Estates;33855;Florida;;FL;Polk;12105
Nalcrest;33856;Florida;;FL;Polk;12105
Loughman;33858;Florida;;FL;Polk;12105
Lake Wales;33859;Florida;;FL;Polk;12105
Mulberry;33860;Florida;;FL;Polk;12105
Nichols;33863;Florida;;FL;Polk;12105
River Ranch;33867;Florida;;FL;Polk;12105
Polk City;33868;Florida;;FL;Polk;12105
Waverly;33877;Florida;;FL;Polk;12105
Winter Haven;33880;Florida;;FL;Polk;12105
Winter Haven;33881;Florida;;FL;Polk;12105
Winter Haven;33882;Florida;;FL;Polk;12105
Winter Haven;33883;Florida;;FL;Polk;12105
Winter Haven;33884;Florida;;FL;Polk;12105
Winter Haven;33885;Florida;;FL;Polk;12105
Winter Haven;33888;Florida;;FL;Polk;12105
Davenport;33896;Florida;;FL;Polk;12105
Davenport;33897;Florida;;FL;Polk;12105
Lake Wales;33898;Florida;;FL;Polk;12105
Kissimmee;34759;Florida;;FL;Polk;12105
Bostwick;32007;Florida;;FL;Putnam;12107
Crescent City;32112;Florida;;FL;Putnam;12107
East Palatka;32131;Florida;;FL;Putnam;12107
Grandin;32138;Florida;;FL;Putnam;12107
Georgetown;32139;Florida;;FL;Putnam;12107
Florahome;32140;Florida;;FL;Putnam;12107
Hollister;32147;Florida;;FL;Putnam;12107
Interlachen;32148;Florida;;FL;Putnam;12107
Edgar;32149;Florida;;FL;Putnam;12107
Lake Como;32157;Florida;;FL;Putnam;12107
Palatka;32177;Florida;;FL;Putnam;12107
Palatka;32178;Florida;;FL;Putnam;12107
Pomona Park;32181;Florida;;FL;Putnam;12107
Putnam Hall;32185;Florida;;FL;Putnam;12107
San Mateo;32187;Florida;;FL;Putnam;12107
Satsuma;32189;Florida;;FL;Putnam;12107
Welaka;32193;Florida;;FL;Putnam;12107
Hawthorne;32640;Florida;;FL;Putnam;12107
Melrose;32666;Florida;;FL;Putnam;12107
Elkton;32033;Florida;;FL;St Johns;12109
Saint Augustine;32080;Florida;;FL;St Johns;12109
Ponte Vedra;32081;Florida;;FL;St Johns;12109
Ponte Vedra Beach;32082;Florida;;FL;St Johns;12109
Saint Augustine;32084;Florida;;FL;St Johns;12109
Saint Augustine;32086;Florida;;FL;St Johns;12109
Saint Augustine;32092;Florida;;FL;St Johns;12109
Saint Augustine;32095;Florida;;FL;St Johns;12109
Hastings;32145;Florida;;FL;St Johns;12109
Saint Johns;32259;Florida;;FL;St Johns;12109
Ponte Vedra Beach;32004;Florida;;FL;St. Johns;12109
Saint Augustine;32085;Florida;;FL;St. Johns;12109
Fort Pierce;34945;Florida;;FL;St Lucie;12111
Fort Pierce;34946;Florida;;FL;St Lucie;12111
Fort Pierce;34947;Florida;;FL;St Lucie;12111
Fort Pierce;34949;Florida;;FL;St Lucie;12111
Fort Pierce;34950;Florida;;FL;St Lucie;12111
Fort Pierce;34951;Florida;;FL;St Lucie;12111
Port Saint Lucie;34952;Florida;;FL;St Lucie;12111
Port Saint Lucie;34953;Florida;;FL;St Lucie;12111
Fort Pierce;34981;Florida;;FL;St Lucie;12111
Fort Pierce;34982;Florida;;FL;St Lucie;12111
Port Saint Lucie;34983;Florida;;FL;St Lucie;12111
Port Saint Lucie;34984;Florida;;FL;St Lucie;12111
Port Saint Lucie;34986;Florida;;FL;St Lucie;12111
Port Saint Lucie;34987;Florida;;FL;St Lucie;12111
Fort Pierce;34948;Florida;;FL;St. Lucie;12111
Fort Pierce;34954;Florida;;FL;St. Lucie;12111
Fort Pierce;34979;Florida;;FL;St. Lucie;12111
Port Saint Lucie;34985;Florida;;FL;St. Lucie;12111
Port Saint Lucie;34988;Florida;;FL;St. Lucie;12111
Bagdad;32530;Florida;;FL;Santa Rosa;12113
Gulf Breeze;32561;Florida;;FL;Santa Rosa;12113
Gulf Breeze;32562;Florida;;FL;Santa Rosa;12113
Gulf Breeze;32563;Florida;;FL;Santa Rosa;12113
Jay;32565;Florida;;FL;Santa Rosa;12113
Navarre;32566;Florida;;FL;Santa Rosa;12113
Milton;32570;Florida;;FL;Santa Rosa;12113
Milton;32571;Florida;;FL;Santa Rosa;12113
Milton;32572;Florida;;FL;Santa Rosa;12113
Milton;32583;Florida;;FL;Santa Rosa;12113
Englewood;34223;Florida;;FL;Sarasota;12115
Longboat Key;34228;Florida;;FL;Sarasota;12115
Osprey;34229;Florida;;FL;Sarasota;12115
Sarasota;34230;Florida;;FL;Sarasota;12115
Sarasota;34231;Florida;;FL;Sarasota;12115
Sarasota;34232;Florida;;FL;Sarasota;12115
Sarasota;34233;Florida;;FL;Sarasota;12115
Sarasota;34234;Florida;;FL;Sarasota;12115
Sarasota;34235;Florida;;FL;Sarasota;12115
Sarasota;34236;Florida;;FL;Sarasota;12115
Sarasota;34237;Florida;;FL;Sarasota;12115
Sarasota;34238;Florida;;FL;Sarasota;12115
Sarasota;34239;Florida;;FL;Sarasota;12115
Sarasota;34240;Florida;;FL;Sarasota;12115
Sarasota;34241;Florida;;FL;Sarasota;12115
Sarasota;34242;Florida;;FL;Sarasota;12115
Sarasota;34260;Florida;;FL;Sarasota;12115
Laurel;34272;Florida;;FL;Sarasota;12115
Nokomis;34274;Florida;;FL;Sarasota;12115
Nokomis;34275;Florida;;FL;Sarasota;12115
Sarasota;34276;Florida;;FL;Sarasota;12115
Sarasota;34277;Florida;;FL;Sarasota;12115
Sarasota;34278;Florida;;FL;Sarasota;12115
Venice;34284;Florida;;FL;Sarasota;12115
Venice;34285;Florida;;FL;Sarasota;12115
North Port;34286;Florida;;FL;Sarasota;12115
North Port;34287;Florida;;FL;Sarasota;12115
North Port;34288;Florida;;FL;Sarasota;12115
North Port;34289;Florida;;FL;Sarasota;12115
North Port;34290;Florida;;FL;Sarasota;12115
North Port;34291;Florida;;FL;Sarasota;12115
Venice;34292;Florida;;FL;Sarasota;12115
Venice;34293;Florida;;FL;Sarasota;12115
Englewood;34295;Florida;;FL;Sarasota;12115
Altamonte Springs;32701;Florida;;FL;Seminole;12117
Casselberry;32707;Florida;;FL;Seminole;12117
Winter Springs;32708;Florida;;FL;Seminole;12117
Altamonte Springs;32714;Florida;;FL;Seminole;12117
Altamonte Springs;32715;Florida;;FL;Seminole;12117
Altamonte Springs;32716;Florida;;FL;Seminole;12117
Casselberry;32718;Florida;;FL;Seminole;12117
Winter Springs;32719;Florida;;FL;Seminole;12117
Casselberry;32730;Florida;;FL;Seminole;12117
Geneva;32732;Florida;;FL;Seminole;12117
Mid Florida;32745;Florida;;FL;Seminole;12117
Lake Mary;32746;Florida;;FL;Seminole;12117
Lake Monroe;32747;Florida;;FL;Seminole;12117
Longwood;32750;Florida;;FL;Seminole;12117
Longwood;32752;Florida;;FL;Seminole;12117
Oviedo;32762;Florida;;FL;Seminole;12117
